#airframe_info, log_version="1.00", airframe_name="Diamond DA42NG", unit_software_part_number="006-B0319-C2", unit_software_version="14.02", system_software_part_number="010-00670-12", system_id="2D4736DD3", mode=NORMAL, 
2026-06-12, 10:23:52,  -04:00,       ,             ,             ,    -7.3, 29.73,        ,  29.5,   0.00,       ,    5.61,   2.15,  -0.37,   0.01,  -0.00, 356.2,      ,  24.4,  24.4,  19.75,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:53,  -04:00,       ,             ,             ,    -7.3, 29.73,        ,  29.5,   0.00,       ,    4.84,   2.16,  -0.38,   0.01,  -0.00, 356.2,      ,  24.4,  24.4,  19.75,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:54,  -04:00,       ,             ,             ,    -7.3, 29.73,        ,  29.5,   0.00,       ,    3.48,   2.19,  -0.40,   0.01,  -0.00, 356.2,      ,  24.4,  24.4,  19.75,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:55,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,    2.39,   2.19,  -0.41,   0.01,  -0.00, 356.2,      ,  24.4,  24.4,  19.75,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:56,  -04:00,       ,             ,             ,    -7.3, 29.73,        ,  29.5,   0.00,       ,    1.54,   2.19,  -0.41,   0.01,  -0.00, 356.2,      ,  24.4,  24.4,  19.75,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:57,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,    0.96,   2.19,  -0.41,   0.01,   0.00, 356.2,      ,  24.5,  24.5,  19.75,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:58,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,    0.24,   2.19,  -0.41,   0.01,   0.00, 356.2,      ,  24.5,  24.5,  19.75,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:23:59,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,   -1.14,   2.20,  -0.41,   0.01,   0.00, 356.3,      ,  24.5,  24.5,  19.75,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:24:00,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,   -1.60,   2.20,  -0.41,   0.01,  -0.00, 356.3,      ,  24.5,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:24:01,  -04:00,       ,             ,             ,    -8.3, 29.73,        ,  29.5,   0.00,       ,   -1.38,   2.21,  -0.40,   0.01,   0.00, 356.3,      ,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-12, 10:24:03,  -04:00,       ,   40.6170654,  -74.2403107,    -8.3, 29.73,    10.3,  29.5,   0.00,   2.78,   -1.01,   2.21,  -0.37,   0.01,   0.00, 356.3, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -98.4,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 130.0,       
2026-06-12, 10:24:03,  -04:00,       ,   40.6170540,  -74.2403259,    -8.3, 29.73,    10.8,  29.5,   0.00,   3.42,   -0.41,   2.21,  -0.37,   0.01,  -0.00, 356.3, 282.3,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.9,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 130.0,       
2026-06-12, 10:24:05,  -04:00,       ,   40.6170578,  -74.2403488,    -8.3, 29.73,    11.1,  29.5,   0.00,   3.03,   -0.26,   2.22,  -0.37,   0.01,   0.00, 356.3, 282.5,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.6,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 127.5,       
2026-06-12, 10:24:06,  -04:00,       ,   40.6170578,  -74.2403488,    -8.3, 29.73,    12.3,  29.5,   0.00,   0.00,   -1.71,   2.22,  -0.36,   0.01,   0.00, 356.3, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -96.5,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       , 127.0,       
2026-06-12, 10:24:07,  -04:00,       ,   40.6170578,  -74.2403488,    -8.3, 29.73,    11.9,  29.5,   0.00,   0.00,   -1.85,   2.22,  -0.34,   0.01,  -0.00, 356.3, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -96.9,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 126.5,       
2026-06-12, 10:24:08,  -04:00,       ,   40.6170616,  -74.2403488,    -8.3, 29.73,    11.7,  29.5,   0.00,   0.00,   -1.45,   2.23,  -0.34,   0.01,  -0.00, 356.3, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.0,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 126.0,       
2026-06-12, 10:24:09,  -04:00,       ,   40.6170616,  -74.2403412,    -8.3, 29.73,    11.2,  29.5,   0.00,   0.00,   -1.04,   2.23,  -0.32,   0.01,  -0.00, 356.3, 282.4,  24.4,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.5,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 126.0,       
2026-06-12, 10:24:10,  -04:00,       ,   40.6170616,  -74.2403412,    -8.3, 29.73,    13.5,  29.5,   0.00,   0.00,   -0.69,   2.20,  -0.33,   0.01,  -0.00, 356.3, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -95.2,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.5,       
2026-06-12, 10:24:11,  -04:00,       ,   40.6170616,  -74.2403412,    -8.3, 29.73,    12.8,  29.5,   0.00,   0.00,   -0.43,   2.16,  -0.33,   0.01,  -0.00, 356.2, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -95.9,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.5,       
2026-06-12, 10:24:12,  -04:00,       ,   40.6170616,  -74.2403412,    -7.3, 29.73,    12.8,  29.5,   0.00,   0.00,   -0.26,   2.13,  -0.34,   0.01,  -0.00, 356.1, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -95.9,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.5,       
2026-06-12, 10:24:13,  -04:00,       ,   40.6170654,  -74.2403412,    -7.3, 29.73,    13.7,  29.5,   0.00,   0.00,   -0.16,   2.11,  -0.34,   0.01,  -0.00, 356.1, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -95.0,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.0,       
2026-06-12, 10:24:14,  -04:00,       ,   40.6170654,  -74.2403412,    -7.3, 29.73,    14.0,  29.5,   0.00,   0.00,   -0.10,   2.08,  -0.34,   0.01,  -0.00, 356.1, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -94.8,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.0,       
2026-06-12, 10:24:15,  -04:00,       ,   40.6170731,  -74.2403336,    -8.3, 29.73,    12.1,  29.5,   0.00,   0.00,   -0.05,   2.08,  -0.35,   0.01,   0.00, 356.1, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -96.6,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.0,       
2026-06-12, 10:24:16,  -04:00,       ,   40.6170731,  -74.2403336,    -7.3, 29.73,    11.4,  29.5,   0.00,   0.00,   -0.03,   2.05,  -0.36,   0.01,   0.00, 356.0, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.3,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.0,       
2026-06-12, 10:24:17,  -04:00,       ,   40.6170731,  -74.2403336,    -7.3, 29.73,    10.8,  29.5,   0.00,   0.00,   -0.02,   2.04,  -0.37,   0.01,   0.00, 356.0, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -97.9,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 125.0,       
2026-06-12, 10:24:18,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,    10.5,  29.5,   0.00,   0.00,    0.06,   2.02,  -0.36,   0.01,   0.00, 356.0, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -98.2,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:19,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     9.5,  29.5,   0.00,   0.00,    1.48,   2.01,  -0.36,   0.01,  -0.00, 356.0, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,   -99.2,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:20,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     8.7,  29.5,   0.00,   0.00,    4.55,   2.00,  -0.36,   0.01,  -0.00, 355.9, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -100.0,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:21,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     8.4,  29.5,   0.00,   0.00,    5.45,   1.99,  -0.35,   0.01,  -0.00, 355.9, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -100.4,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:22,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     8.4,  29.5,   0.00,   0.00,    4.49,   2.00,  -0.36,   0.01,  -0.00, 355.9, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -100.4,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:23,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     8.3,  29.5,   0.00,   0.00,    3.22,   1.99,  -0.36,   0.01,   0.00, 355.9, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -100.4,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:24,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     7.6,  29.5,   0.00,   0.00,    2.10,   2.00,  -0.36,   0.01,  -0.00, 355.9, 282.4,  24.4,  24.4,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -101.1,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 124.5,       
2026-06-12, 10:24:25,  -04:00,       ,   40.6170883,  -74.2403336,    -7.3, 29.73,    -8.4,  29.5,   0.00,   0.00,    1.37,   1.99,  -0.36,   0.01,  -0.00, 355.9, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -117.2,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 262.0,       
2026-06-12, 10:24:26,  -04:00,       ,   40.6170769,  -74.2403336,    -7.3, 29.73,     5.6,  29.5,   0.00,   0.00,    0.85,   2.13,  -0.44,  -0.00,   0.05, 355.8, 282.4,  24.5,  24.5,  19.76,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -103.1,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 3704,      ,       , 183.0,       
2026-06-12, 10:24:27,  -04:00,       ,   40.6170769,  -74.2403336,    -6.3, 29.73,     3.9,  29.5,   0.00,   0.00,    1.07,   2.05,  -0.41,   0.00,   0.02, 355.9, 282.4,  24.5,  24.5,  19.77,  20.32,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -104.8,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 182.5,       
2026-06-12, 10:24:29,  -04:00,       ,   40.6170769,  -74.2403336,    -6.3, 29.73,     5.5,  29.5,   0.00,   0.00,    1.18,   2.02,  -0.45,   0.01,  -0.00, 355.8, 282.4,  24.7,  24.7,  19.76,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -103.2,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 182.5,       
2026-06-12, 10:24:30,  -04:00,       ,   40.6170769,  -74.2403336,    -6.3, 29.73,     5.7,  29.5,   0.00,   0.00,    0.94,   2.03,  -0.45,   0.01,   0.00, 355.8, 282.4,  24.7,  24.7,  19.76,  20.31,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,  -103.0,   0,  GPS,  194.5, 111.70, 111.70, 123.000, 123.000,       ,       ,       ,      ,       ,       ,  -12.4,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 182.5,       
2026-06-12, 10:24:31,  -04:00,       ,   40.6170731,  -74.2403488,    -6.3, 29.73,    13.0,  29.5,   0.00,   0.00,    0.65,   2.04,  -0.46,   0.01,  -0.00, 355.8, 282.4,  24.7,  24.7,  19.76,  20.31,         ,         ,        ,        ,       ,       